Date,Close,Predictions
2020-10-02,77.88999938964844,75.66657
2020-10-05,75.69999694824219,76.59056
2020-10-06,75.11000061035156,75.6501
2020-10-07,75.76000213623047,74.789986
2020-10-08,77.70999908447266,74.756485
2020-10-09,78.08999633789062,75.9093
2020-10-12,78.3499984741211,76.68571
2020-10-13,77.8499984741211,77.17887
2020-10-14,78.2699966430664,77.07853
2020-10-15,78.81999969482422,77.24642
2020-10-16,77.08999633789062,77.6341
2020-10-19,75.79000091552734,76.77538
2020-10-20,76.5199966430664,75.586105
2020-10-21,73.11000061035156,75.47738
2020-10-22,70.58999633789062,73.454834
2020-10-23,73.05999755859375,71.05433
2020-10-26,70.83999633789062,71.46208
2020-10-27,69.0999984741211,70.4585
2020-10-28,68.87999725341797,69.020386
2020-10-29,68.02999877929688,68.27877
2020-10-30,66.80999755859375,67.50656
2020-11-02,69.18000030517578,66.49136
2020-11-03,69.45999908447266,67.460335
2020-11-04,74.75,68.1407
2020-11-05,72.91000366210938,71.579865
2020-11-06,70.61000061035156,72.0991
2020-11-09,64.94999694824219,70.87856
2020-11-10,70.87999725341797,66.90077
2020-11-11,72.8499984741211,68.49649
2020-11-12,71.41999816894531,70.5028
2020-11-13,73.2699966430664,70.61811
2020-11-16,74.12999725341797,71.71769
2020-11-17,73.47000122070312,72.71279
2020-11-18,74.54000091552734,72.741066
2020-11-19,75.0999984741211,73.32816
2020-11-20,75.0,73.89898
2020-11-23,77.27999877929688,74.06962
2020-11-24,74.29000091552734,75.459755
2020-11-25,76.05999755859375,74.31669
2020-11-27,75.9800033569336,74.773705
2020-11-30,74.5,74.94298
2020-12-01,72.08999633789062,74.135895
2020-12-02,69.2699966430664,72.3268
2020-12-03,72.33999633789062,69.83966
2020-12-04,71.2699966430664,70.54362
2020-12-07,73.80000305175781,70.351875
2020-12-08,70.83000183105469,71.797104
2020-12-09,69.91000366210938,70.76075
2020-12-10,69.97000122070312,69.71316
2020-12-11,69.91000366210938,69.273056
2020-12-14,70.4000015258789,69.06687
2020-12-15,70.94999694824219,69.29001
2020-12-16,71.18000030517578,69.7425
2020-12-17,73.47000122070312,70.09808
2020-12-18,73.2300033569336,71.604774
2020-12-21,72.51000213623047,72.15524
2020-12-22,72.31999969482422,71.93577
2020-12-23,70.75,71.67302
2020-12-24,71.8499984741211,70.60157
2020-12-28,70.4000015258789,70.739265
2020-12-29,69.98999786376953,69.97638
2020-12-30,70.12000274658203,69.38943
2020-12-31,68.91999816894531,69.22021
2021-01-04,67.33999633789062,68.47012
2021-01-05,66.41000366210938,67.2164
2021-01-06,65.8499984741211,66.11875
2021-01-07,68.69000244140625,65.33007
2021-01-08,66.95999908447266,66.68418
2021-01-11,68.05999755859375,66.36655
2021-01-12,68.43000030517578,66.85932
2021-01-13,68.72000122070312,67.31508
2021-01-14,69.02999877929688,67.68796
2021-01-15,69.36000061035156,68.02428
2021-01-19,71.30999755859375,68.351845
2021-01-20,75.11000061035156,69.62681
2021-01-21,76.56999969482422,72.440544
2021-01-22,77.70999908447266,74.57674
2021-01-25,78.97000122070312,76.14486
2021-01-26,77.79000091552734,77.50036
2021-01-27,74.66000366210938,77.31419
2021-01-28,76.80000305175781,75.262955
2021-01-29,76.80000305175781,75.51227
2021-02-01,77.08999633789062,75.65512
2021-02-02,77.41999816894531,75.90426
2021-02-03,76.55000305175781,76.22358
2021-02-04,77.08000183105469,75.85875
2021-02-05,80.0199966430664,75.995674
2021-02-08,82.95999908447266,77.81018
2021-02-09,81.80000305175781,80.407906
2021-02-10,82.55999755859375,80.88218
2021-02-11,83.44999694824219,81.449715
2021-02-12,82.18000030517578,82.16825
2021-02-16,78.95999908447266,81.68377
2021-02-17,78.38999938964844,79.485565
2021-02-18,78.23999786376953,78.10667
2021-02-19,79.20999908447266,77.4308
2021-02-22,77.45999908447266,77.76465
2021-02-23,77.9000015258789,76.950005
2021-02-24,80.05000305175781,76.86252
2021-02-25,74.52999877929688,78.14067
2021-02-26,76.87000274658203,75.49594
2021-03-01,77.63999938964844,75.62541
2021-03-02,78.77999877929688,76.205864
2021-03-03,76.04000091552734,77.18361
2021-03-04,74.80999755859375,76.01982
2021-03-05,79.01000213623047,74.72126
2021-03-08,80.51000213623047,76.61507
2021-03-09,79.73999786376953,78.43668
2021-03-10,82.08999633789062,78.802574
2021-03-11,83.30999755859375,80.29971
2021-03-12,80.69000244140625,81.67236
2021-03-15,83.72000122070312,80.676094
2021-03-16,83.26000213623047,81.92746
2021-03-17,86.98999786376953,82.21598
2021-03-18,82.68000030517578,84.522705
2021-03-19,83.62999725341797,82.990746
2021-03-22,84.48999786376953,82.75461
2021-03-23,83.44000244140625,83.15404
2021-03-24,83.55999755859375,82.71874
2021-03-25,86.05000305175781,82.58068
2021-03-26,89.8499984741211,84.012375
2021-03-29,87.87000274658203,86.96208
2021-03-30,89.23999786376953,87.11658
2021-03-31,89.12000274658203,87.898155
2021-04-01,91.05000305175781,88.12199
2021-04-05,92.63999938964844,89.31603
2021-04-06,93.37999725341797,90.778946
2021-04-07,92.16999816894531,91.83858
2021-04-08,91.47000122070312,91.52151
2021-04-09,93.93000030517578,90.875626
2021-04-12,93.75,92.019264
2021-04-13,93.13999938964844,92.44252
2021-04-14,92.83000183105469,92.23775
2021-04-15,93.05000305175781,91.92762
2021-04-16,96.37000274658203,91.90791
2021-04-19,95.72000122070312,93.90056
2021-04-20,91.93000030517578,94.43818
2021-04-21,93.30000305175781,92.34763
2021-04-22,94.91999816894531,92.15687
2021-04-23,98.20999908447266,93.08134
2021-04-26,100.41000366210938,95.51598
2021-04-27,100.58000183105469,97.95826
2021-04-28,99.80999755859375,99.105484
2021-04-29,101.47000122070312,99.04122
2021-04-30,98.29000091552734,99.90246
2021-05-03,100.8499984741211,98.313934
2021-05-04,101.66000366210938,99.061554
2021-05-05,101.70999908447266,99.91288
2021-05-06,101.5,100.319786
2021-05-07,103.87000274658203,100.3471
2021-05-10,104.44999694824219,101.7638
2021-05-11,99.5999984741211,102.7514
2021-05-12,92.3499984741211,100.21316
2021-05-13,94.97000122070312,94.61311
2021-05-14,96.29000091552734,93.66847
2021-05-17,95.6500015258789,94.236824
2021-05-18,92.23999786376953,94.263824
2021-05-19,91.30999755859375,92.299965
2021-05-20,91.51000213623047,90.88088
2021-05-21,90.52999877929688,90.433815
2021-05-24,91.0999984741211,89.73205
2021-05-25,93.19999694824219,89.81448
2021-05-26,94.29000091552734,91.171425
2021-05-27,95.58000183105469,92.48472
2021-05-28,95.29000091552734,93.84048
2021-06-01,95.05000305175781,94.232994
2021-06-02,92.95999908447266,94.18782
2021-06-03,91.33000183105469,92.84688
2021-06-04,92.58000183105469,91.21104
2021-06-07,92.33000183105469,91.22518
2021-06-08,92.88999938964844,91.14455
2021-06-09,90.68000030517578,91.47976
2021-06-10,87.83999633789062,90.335266
2021-06-11,88.7300033569336,88.11027
2021-06-14,87.9800033569336,87.65368
2021-06-15,88.66000366210938,87.085205
2021-06-16,87.33000183105469,87.29425
2021-06-17,88.87000274658203,86.6533
2021-06-18,89.94000244140625,87.30314
2021-06-21,90.55000305175781,88.28033
2021-06-22,90.9800033569336,89.09735
2021-06-23,89.66000366210938,89.70136
2021-06-24,89.31999969482422,89.14378
2021-06-25,88.8499984741211,88.63369
2021-06-28,89.58000183105469,88.10387
2021-06-29,90.51000213623047,88.30235
2021-06-30,90.37000274658203,88.971985
2021-07-01,92.80999755859375,89.20498
2021-07-02,92.36000061035156,90.75972
2021-07-06,90.9000015258789,91.19498
2021-07-07,92.98999786376953,90.46126
2021-07-08,89.08999633789062,91.32838
2021-07-09,89.56999969482422,89.3856
2021-07-12,89.02999877929688,88.74306
2021-07-13,86.51000213623047,88.16733
2021-07-14,86.7699966430664,86.43844
2021-07-15,87.04000091552734,85.83872
2021-07-16,86.30000305175781,85.80354
2021-07-19,86.79000091552734,85.411224
2021-07-20,89.05999755859375,85.56212
2021-07-21,91.47000122070312,87.024895
2021-07-22,89.63999938964844,89.16339
2021-07-23,93.55000305175781,89.02251
2021-07-26,92.5199966430664,91.211525
2021-07-27,93.13999938964844,91.55962
2021-07-28,91.29000091552734,91.99071
2021-07-29,95.51000213623047,91.0093
2021-07-30,95.43000030517578,93.03343
2021-08-02,96.48999786376953,93.922806
2021-08-03,97.55000305175781,94.906364
2021-08-04,95.8499984741211,95.93698
2021-08-05,96.33999633789062,95.32144
2021-08-06,94.69999694824219,95.261055
2021-08-09,94.20999908447266,94.22665
2021-08-10,95.70999908447266,93.445595
2021-08-11,98.44999694824219,94.0179
2021-08-12,97.37999725341797,95.97711
2021-08-13,97.77999877929688,96.247925
2021-08-16,98.41000366210938,96.558136
2021-08-17,94.58000183105469,97.042755
2021-08-18,93.44000244140625,94.92443
2021-08-19,93.23999786376953,93.22719
2021-08-20,94.9000015258789,92.37343
2021-08-23,94.62999725341797,93.05788
2021-08-24,95.95999908447266,93.288086
2021-08-25,97.16000366210938,94.21835
2021-08-26,95.55000305175781,95.37998
2021-08-27,96.95999908447266,94.92161
2021-08-30,96.08999633789062,95.50562
2021-08-31,95.62000274658203,95.23467
2021-09-01,97.01000213623047,94.79492
2021-09-02,96.6500015258789,95.41949
2021-09-03,94.95999908447266,95.49946
2021-09-07,93.79000091552734,94.50291
2021-09-08,91.4000015258789,93.329124
2021-09-09,90.23999786376953,91.37857
2021-09-10,89.58999633789062,89.835
2021-09-13,89.0,88.82491
2021-09-14,87.87999725341797,88.10666
