,Close,Predictions
2021-09-14 00:00:00,148.1199951171875,145.07070922851562
2021-09-15 00:00:00,149.02999877929688,144.4615478515625
2021-09-16 00:00:00,148.7899932861328,144.1395263671875
2021-09-17 00:00:00,146.05999755859375,143.83889770507812
2021-09-20 00:00:00,142.94000244140625,143.1476287841797
2021-09-21 00:00:00,143.42999267578125,142.09825134277344
2021-09-22 00:00:00,145.85000610351562,141.37139892578125
2021-09-23 00:00:00,146.8300018310547,141.19850158691406
2021-09-24 00:00:00,146.9199981689453,141.21046447753906
2021-09-27 00:00:00,145.3699951171875,141.23077392578125
2021-09-28 00:00:00,141.91000366210938,140.9886016845703
2021-09-29 00:00:00,142.8300018310547,140.22621154785156
2021-09-30 00:00:00,141.5,139.79864501953125
2021-10-01 00:00:00,142.64999389648438,139.22662353515625
2021-10-04 00:00:00,139.13999938964844,138.9727783203125
2021-10-05 00:00:00,141.11000061035156,138.16946411132812
2021-10-06 00:00:00,142.0,137.88587951660156
2021-10-07 00:00:00,143.2899932861328,137.79708862304688
2021-10-08 00:00:00,142.89999389648438,137.93765258789062
2021-10-11 00:00:00,142.80999755859375,137.97499084472656
2021-10-12 00:00:00,141.50999450683594,137.99192810058594
2021-10-13 00:00:00,140.91000366210938,137.7852020263672
2021-10-14 00:00:00,143.75999450683594,137.5260772705078
2021-10-15 00:00:00,144.83999633789062,137.8039093017578
2021-10-18 00:00:00,146.5500030517578,138.18663024902344
2021-10-19 00:00:00,148.75999450683594,138.77096557617188
2021-10-20 00:00:00,149.25999450683594,139.59571838378906
2021-10-21 00:00:00,149.47999572753906,140.3190460205078
2021-10-22 00:00:00,148.69000244140625,140.92543029785156
2021-10-25 00:00:00,148.63999938964844,141.27078247070312
2021-10-26 00:00:00,149.32000732421875,141.5393829345703
2021-10-27 00:00:00,148.85000610351562,141.86422729492188
2021-10-28 00:00:00,152.57000732421875,142.03622436523438
2021-10-29 00:00:00,149.8000030517578,142.79739379882812
2021-11-01 00:00:00,148.9600067138672,142.9110107421875
2021-11-02 00:00:00,150.02000427246094,142.87957763671875
2021-11-03 00:00:00,151.49000549316406,143.0388641357422
2021-11-04 00:00:00,150.9600067138672,143.40342712402344
2021-11-05 00:00:00,151.27999877929688,143.59388732910156
2021-11-08 00:00:00,150.44000244140625,143.80349731445312
2021-11-09 00:00:00,150.80999755859375,143.82861328125
2021-11-10 00:00:00,147.9199981689453,143.91734313964844
2021-11-11 00:00:00,147.8699951171875,143.50308227539062
2021-11-12 00:00:00,149.99000549316406,143.1874542236328
2021-11-15 00:00:00,150.0,143.29310607910156
2021-11-16 00:00:00,151.0,143.36424255371094
2021-11-17 00:00:00,153.49000549316406,143.5890655517578
2021-11-18 00:00:00,157.8699951171875,144.1776885986328
2021-11-19 00:00:00,160.5500030517578,145.35623168945312
2021-11-22 00:00:00,161.02000427246094,146.70201110839844
2021-11-23 00:00:00,161.41000366210938,147.8235626220703
2021-11-24 00:00:00,161.94000244140625,148.76991271972656
2021-11-26 00:00:00,156.80999755859375,149.59970092773438
2021-11-29 00:00:00,160.24000549316406,149.402587890625
2021-11-30 00:00:00,165.3000030517578,149.8479461669922
2021-12-01 00:00:00,164.77000427246094,151.00205993652344
2021-12-02 00:00:00,163.75999450683594,151.78236389160156
2021-12-03 00:00:00,161.83999633789062,152.23521423339844
2021-12-06 00:00:00,165.32000732421875,152.2870635986328
2021-12-07 00:00:00,171.17999267578125,152.9120330810547
2021-12-08 00:00:00,175.0800018310547,154.3302764892578
2021-12-09 00:00:00,174.55999755859375,156.02842712402344
2021-12-10 00:00:00,179.4499969482422,157.24559020996094
2021-12-13 00:00:00,175.74000549316406,158.99050903320312
2021-12-14 00:00:00,174.3300018310547,159.72335815429688
2021-12-15 00:00:00,179.3000030517578,160.10125732421875
2021-12-16 00:00:00,172.25999450683594,161.2030792236328
2021-12-17 00:00:00,171.13999938964844,160.89772033691406
2021-12-20 00:00:00,169.75,160.5370635986328
2021-12-21 00:00:00,172.99000549316406,160.04278564453125
2021-12-22 00:00:00,175.63999938964844,160.1841278076172
2021-12-23 00:00:00,176.27999877929688,160.69091796875
2021-12-27 00:00:00,180.3300018310547,161.16831970214844
2021-12-28 00:00:00,179.2899932861328,162.1841278076172
2021-12-29 00:00:00,179.3800048828125,162.7821502685547
2021-12-30 00:00:00,178.1999969482422,163.27565002441406
2021-12-31 00:00:00,177.57000732421875,163.4772186279297
2022-01-03 00:00:00,182.00999450683594,163.54649353027344
2022-01-04 00:00:00,179.6999969482422,164.3085479736328
2022-01-05 00:00:00,174.9199981689453,164.49928283691406
2022-01-06 00:00:00,172.0,163.91241455078125
2022-01-07 00:00:00,172.1699981689453,163.03443908691406
2022-01-10 00:00:00,172.19000244140625,162.39967346191406
2022-01-11 00:00:00,175.0800018310547,161.902099609375
2022-01-12 00:00:00,175.52999877929688,161.97122192382812
2022-01-13 00:00:00,172.19000244140625,162.072509765625
2022-01-14 00:00:00,173.07000732421875,161.61773681640625
2022-01-18 00:00:00,169.8000030517578,161.43455505371094
2022-01-19 00:00:00,166.22999572753906,160.7632598876953
2022-01-20 00:00:00,164.50999450683594,159.69285583496094
2022-01-21 00:00:00,162.41000366210938,158.6070098876953
2022-01-24 00:00:00,161.6199951171875,157.42816162109375
2022-01-25 00:00:00,159.77999877929688,156.38909912109375
2022-01-26 00:00:00,159.69000244140625,155.2786407470703
2022-01-27 00:00:00,159.22000122070312,154.4044189453125
2022-01-28 00:00:00,170.3300018310547,153.64010620117188
2022-01-31 00:00:00,174.77999877929688,154.84947204589844
2022-02-01 00:00:00,174.61000061035156,156.42864990234375
2022-02-02 00:00:00,175.83999633789062,157.6030731201172
2022-02-03 00:00:00,172.89999389648438,158.7254638671875
2022-02-04 00:00:00,172.38999938964844,159.12353515625
2022-02-07 00:00:00,171.66000366210938,159.3756103515625
2022-02-08 00:00:00,174.8300018310547,159.4565887451172
2022-02-09 00:00:00,176.27999877929688,160.02796936035156
2022-02-10 00:00:00,172.1199951171875,160.67543029785156
2022-02-11 00:00:00,168.63999938964844,160.50137329101562
2022-02-14 00:00:00,168.8800048828125,159.84146118164062
2022-02-15 00:00:00,172.7899932861328,159.3915252685547
2022-02-16 00:00:00,172.5500030517578,159.66140747070312
2022-02-17 00:00:00,168.8800048828125,159.79925537109375
2022-02-18 00:00:00,167.3000030517578,159.32081604003906
2022-02-22 00:00:00,164.32000732421875,158.7254180908203
2022-02-23 00:00:00,160.07000732421875,157.79269409179688
2022-02-24 00:00:00,162.74000549316406,156.39633178710938
2022-02-25 00:00:00,164.85000610351562,155.76605224609375
2022-02-28 00:00:00,165.1199951171875,155.5900115966797
2022-03-01 00:00:00,163.1999969482422,155.47804260253906
2022-03-02 00:00:00,166.55999755859375,155.07901000976562
2022-03-03 00:00:00,166.22999572753906,155.3295440673828
2022-03-04 00:00:00,163.1699981689453,155.44735717773438
2022-03-07 00:00:00,159.3000030517578,155.04637145996094
2022-03-08 00:00:00,157.44000244140625,154.12692260742188
2022-03-09 00:00:00,162.9499969482422,153.12940979003906
2022-03-10 00:00:00,158.52000427246094,153.25543212890625
2022-03-11 00:00:00,154.72999572753906,152.5836181640625
2022-03-14 00:00:00,150.6199951171875,151.46641540527344
2022-03-15 00:00:00,155.08999633789062,149.93878173828125
2022-03-16 00:00:00,159.58999633789062,149.49879455566406
2022-03-17 00:00:00,160.6199951171875,149.85543823242188
2022-03-18 00:00:00,163.97999572753906,150.2704620361328
2022-03-21 00:00:00,165.3800048828125,151.1429901123047
2022-03-22 00:00:00,168.82000732421875,152.0354766845703
2022-03-23 00:00:00,170.2100067138672,153.2881317138672
2022-03-24 00:00:00,174.07000732421875,154.4708251953125
2022-03-25 00:00:00,174.72000122070312,156.0108642578125
2022-03-28 00:00:00,175.60000610351562,157.28948974609375
2022-03-29 00:00:00,178.9600067138672,158.4232635498047
2022-03-30 00:00:00,177.77000427246094,159.8384552001953
2022-03-31 00:00:00,174.61000061035156,160.72348022460938
2022-04-01 00:00:00,174.30999755859375,160.9174346923828
2022-04-04 00:00:00,178.44000244140625,161.046142578125
2022-04-05 00:00:00,175.05999755859375,161.8048553466797
2022-04-06 00:00:00,171.8300018310547,161.82200622558594
2022-04-07 00:00:00,172.13999938964844,161.34767150878906
2022-04-08 00:00:00,170.08999633789062,161.05526733398438
2022-04-11 00:00:00,165.75,160.49598693847656
2022-04-12 00:00:00,167.66000366210938,159.37869262695312
2022-04-13 00:00:00,170.39999389648438,158.84756469726562
2022-04-14 00:00:00,165.2899932861328,158.8565673828125
2022-04-18 00:00:00,165.07000732421875,158.0191650390625
2022-04-19 00:00:00,167.39999389648438,157.3731231689453
2022-04-20 00:00:00,167.22999572753906,157.24818420410156
2022-04-21 00:00:00,166.4199981689453,157.10452270507812
2022-04-22 00:00:00,161.7899932861328,156.86434936523438
2022-04-25 00:00:00,162.8800048828125,155.93515014648438
2022-04-26 00:00:00,156.8000030517578,155.42098999023438
2022-04-27 00:00:00,156.57000732421875,154.0172882080078
2022-04-28 00:00:00,163.63999938964844,152.92112731933594
2022-04-29 00:00:00,157.64999389648438,153.21273803710938
2022-05-02 00:00:00,157.9600067138672,152.40481567382812
2022-05-03 00:00:00,159.47999572753906,151.86709594726562
2022-05-04 00:00:00,166.02000427246094,151.69232177734375
2022-05-05 00:00:00,156.77000427246094,152.6107177734375
2022-05-06 00:00:00,157.27999877929688,151.76820373535156
2022-05-09 00:00:00,152.05999755859375,151.2609405517578
2022-05-10 00:00:00,154.50999450683594,149.99826049804688
2022-05-11 00:00:00,146.5,149.44078063964844
2022-05-12 00:00:00,142.55999755859375,147.65281677246094
2022-05-13 00:00:00,147.11000061035156,145.6387176513672
2022-05-16 00:00:00,145.5399932861328,144.8275604248047
2022-05-17 00:00:00,149.24000549316406,143.88560485839844
2022-05-18 00:00:00,140.82000732421875,143.7675018310547
2022-05-19 00:00:00,137.35000610351562,142.24038696289062
2022-05-20 00:00:00,137.58999633789062,140.5054931640625
2022-05-23 00:00:00,143.11000061035156,139.1898956298828
2022-05-24 00:00:00,140.36000061035156,139.06861877441406
2022-05-25 00:00:00,140.52000427246094,138.46871948242188
2022-05-26 00:00:00,143.77999877929688,138.0369873046875
2022-05-27 00:00:00,149.63999938964844,138.24331665039062
2022-05-31 00:00:00,148.83999633789062,139.37112426757812
2022-06-01 00:00:00,148.7100067138672,140.09080505371094
2022-06-02 00:00:00,151.2100067138672,140.6431884765625
2022-06-03 00:00:00,145.3800048828125,141.49899291992188
2022-06-06 00:00:00,146.13999938964844,141.1769561767578
2022-06-07 00:00:00,148.7100067138672,141.08270263671875
2022-06-08 00:00:00,147.9600067138672,141.42880249023438
2022-06-09 00:00:00,142.63999938964844,141.55422973632812
2022-06-10 00:00:00,137.1300048828125,140.7614288330078
2022-06-13 00:00:00,131.8800048828125,139.23658752441406
2022-06-14 00:00:00,132.75999450683594,137.16876220703125
2022-06-15 00:00:00,135.42999267578125,135.70150756835938
2022-06-16 00:00:00,130.05999755859375,134.97796630859375
2022-06-17 00:00:00,131.55999755859375,133.4709014892578
2022-06-21 00:00:00,135.8699951171875,132.56227111816406
2022-06-22 00:00:00,135.35000610351562,132.56753540039062
2022-06-23 00:00:00,138.27000427246094,132.4597930908203
2022-06-24 00:00:00,141.66000366210938,132.8790283203125
2022-06-27 00:00:00,141.66000366210938,133.77523803710938
2022-06-28 00:00:00,137.44000244140625,134.46826171875
2022-06-29 00:00:00,139.22999572753906,134.30108642578125
2022-06-30 00:00:00,136.72000122070312,134.4951629638672
2022-07-01 00:00:00,138.92999267578125,134.20579528808594
2022-07-05 00:00:00,141.55999755859375,134.36033630371094
2022-07-06 00:00:00,142.9199981689453,134.9130859375
2022-07-07 00:00:00,146.35000610351562,135.5644989013672
2022-07-08 00:00:00,147.0399932861328,136.654541015625
2022-07-11 00:00:00,144.8699951171875,137.61529541015625
2022-07-12 00:00:00,145.86000061035156,138.0067596435547
2022-07-13 00:00:00,145.49000549316406,138.49781799316406
2022-07-14 00:00:00,148.47000122070312,138.8166961669922
2022-07-15 00:00:00,150.1699981689453,139.57223510742188
2022-07-18 00:00:00,147.07000732421875,140.43692016601562
2022-07-19 00:00:00,151.0,140.59007263183594
2022-07-20 00:00:00,153.0399932861328,141.3931121826172
2022-07-21 00:00:00,155.35000610351562,142.3455810546875
2022-07-22 00:00:00,154.08999633789062,143.4716339111328
2022-07-25 00:00:00,152.9499969482422,144.13795471191406
2022-07-26 00:00:00,151.60000610351562,144.4848175048828
2022-07-27 00:00:00,156.7899932861328,144.54270935058594
2022-07-28 00:00:00,157.35000610351562,145.46160888671875
2022-07-29 00:00:00,162.50999450683594,146.2440185546875
2022-08-01 00:00:00,161.50999450683594,147.7125244140625
2022-08-02 00:00:00,160.00999450683594,148.67059326171875
2022-08-03 00:00:00,166.1300048828125,149.18763732910156
2022-08-04 00:00:00,165.80999755859375,150.6146240234375
2022-08-05 00:00:00,165.35000610351562,151.63951110839844
2022-08-08 00:00:00,164.8699951171875,152.37213134765625
2022-08-09 00:00:00,164.9199981689453,152.87518310546875
2022-08-10 00:00:00,169.24000549316406,153.28305053710938
2022-08-11 00:00:00,168.49000549316406,154.3065948486328
2022-08-12 00:00:00,172.10000610351562,154.95472717285156
2022-08-15 00:00:00,173.19000244140625,156.05465698242188
2022-08-16 00:00:00,173.02999877929688,157.06687927246094
2022-08-17 00:00:00,174.5500030517578,157.8265380859375
2022-08-18 00:00:00,174.14999389648438,158.6693115234375
2022-08-19 00:00:00,171.52000427246094,159.2540283203125
2022-08-22 00:00:00,167.57000732421875,159.29385375976562
2022-08-23 00:00:00,167.22999572753906,158.71292114257812
2022-08-24 00:00:00,167.52999877929688,158.23570251464844
2022-08-25 00:00:00,170.02999877929688,157.91201782226562
2022-08-26 00:00:00,163.6199951171875,158.0576171875
2022-08-29 00:00:00,161.3800048828125,157.11805725097656
2022-08-30 00:00:00,158.91000366210938,156.07264709472656
2022-08-31 00:00:00,157.22000122070312,154.87034606933594
2022-09-01 00:00:00,157.9600067138672,153.66812133789062
2022-09-02 00:00:00,155.80999755859375,152.85589599609375
2022-09-06 00:00:00,154.52999877929688,151.85873413085938
2022-09-07 00:00:00,155.9600067138672,150.8811798095703
2022-09-08 00:00:00,154.4600067138672,150.35757446289062
2022-09-09 00:00:00,157.3699951171875,149.68777465820312
2022-09-12 00:00:00,163.42999267578125,149.6513214111328
2022-09-13 00:00:00,153.83999633789062,150.59730529785156
2022-09-14 00:00:00,155.30999755859375,149.71987915039062
2022-09-15 00:00:00,152.3699951171875,149.3446502685547
2022-09-16 00:00:00,150.6999969482422,148.5513458251953
2022-09-19 00:00:00,154.47999572753906,147.66493225097656
2022-09-20 00:00:00,156.89999389648438,147.59913635253906
2022-09-21 00:00:00,153.72000122070312,147.9156494140625
2022-09-22 00:00:00,152.74000549316406,147.61961364746094
2022-09-23 00:00:00,150.42999267578125,147.2469482421875
2022-09-26 00:00:00,150.77000427246094,146.5757598876953
2022-09-27 00:00:00,151.75999450683594,146.11549377441406
2022-09-28 00:00:00,149.83999633789062,145.91085815429688
2022-09-29 00:00:00,142.47999572753906,145.42013549804688
2022-09-30 00:00:00,138.1999969482422,143.81576538085938
2022-10-03 00:00:00,142.4499969482422,141.87681579589844
2022-10-04 00:00:00,146.10000610351562,141.07797241210938
2022-10-05 00:00:00,146.39999389648438,141.0236358642578
2022-10-06 00:00:00,145.42999267578125,141.00546264648438
2022-10-07 00:00:00,140.08999633789062,140.82899475097656
2022-10-10 00:00:00,140.4199981689453,139.7994842529297
2022-10-11 00:00:00,138.97999572753906,139.07321166992188
2022-10-12 00:00:00,138.33999633789062,138.2477569580078
2022-10-13 00:00:00,142.99000549316406,137.4888458251953
2022-10-14 00:00:00,138.3800048828125,137.67330932617188
2022-10-17 00:00:00,142.41000366210938,137.0079803466797
2022-10-18 00:00:00,143.75,137.1902313232422
2022-10-19 00:00:00,143.86000061035156,137.53529357910156
2022-10-20 00:00:00,143.38999938964844,137.8176727294922
2022-10-21 00:00:00,147.27000427246094,137.9609832763672
2022-10-24 00:00:00,149.4499969482422,138.73081970214844
2022-10-25 00:00:00,152.33999633789062,139.6815185546875
2022-10-26 00:00:00,149.35000610351562,140.9041748046875
2022-10-27 00:00:00,144.8000030517578,141.3504180908203
2022-10-28 00:00:00,155.74000549316406,140.95730590820312
2022-10-31 00:00:00,153.33999633789062,142.50733947753906
2022-11-01 00:00:00,150.64999389648438,143.2557373046875
2022-11-02 00:00:00,145.02999877929688,143.41165161132812
2022-11-03 00:00:00,138.8800048828125,142.6132354736328
2022-11-04 00:00:00,138.3800048828125,140.9828338623047
2022-11-07 00:00:00,138.9199981689453,139.64166259765625
2022-11-08 00:00:00,139.5,138.6665496826172
2022-11-09 00:00:00,134.8699951171875,137.9855194091797
2022-11-10 00:00:00,146.8699951171875,136.65890502929688
2022-11-11 00:00:00,149.6999969482422,137.6693878173828
2022-11-14 00:00:00,148.27999877929688,138.8767852783203
2022-11-15 00:00:00,150.0399932861328,139.58212280273438
2022-11-16 00:00:00,148.7899932861328,140.45303344726562
2022-11-17 00:00:00,150.72000122070312,140.923828125
2022-11-18 00:00:00,151.2899932861328,141.62754821777344
2022-11-21 00:00:00,148.00999450683594,142.26470947265625
2022-11-22 00:00:00,150.17999267578125,142.212158203125
2022-11-23 00:00:00,151.07000732421875,142.55308532714844
2022-11-25 00:00:00,148.11000061035156,142.95419311523438
2022-11-28 00:00:00,144.22000122070312,142.76756286621094
2022-11-29 00:00:00,141.1699981689453,141.98670959472656
2022-11-30 00:00:00,148.02999877929688,140.87985229492188
2022-12-01 00:00:00,148.30999755859375,141.17337036132812
2022-12-02 00:00:00,147.80999755859375,141.40628051757812
2022-12-05 00:00:00,146.6300048828125,141.507080078125
2022-12-06 00:00:00,142.91000366210938,141.39710998535156
2022-12-07 00:00:00,140.94000244140625,140.69532775878906
2022-12-08 00:00:00,142.64999389648438,139.8327178955078
2022-12-09 00:00:00,142.16000366210938,139.44871520996094
2022-12-12 00:00:00,144.49000549316406,139.04859924316406
2022-12-13 00:00:00,145.47000122070312,139.12770080566406
2022-12-14 00:00:00,143.2100067138672,139.3418426513672
2022-12-15 00:00:00,136.5,139.12599182128906
2022-12-16 00:00:00,134.50999450683594,137.83676147460938
2022-12-19 00:00:00,132.3699951171875,136.51707458496094
2022-12-20 00:00:00,132.3000030517578,135.1117401123047
2022-12-21 00:00:00,135.4499969482422,133.9893341064453
2022-12-22 00:00:00,132.22999572753906,133.62973022460938
2022-12-23 00:00:00,131.86000061035156,132.7749481201172
2022-12-27 00:00:00,130.02999877929688,132.0515594482422
2022-12-28 00:00:00,126.04000091552734,131.1640167236328
2022-12-29 00:00:00,129.61000061035156,129.7813720703125
2022-12-30 00:00:00,129.92999267578125,129.3105010986328
2023-01-03 00:00:00,125.06999969482422,128.96624755859375
2023-01-04 00:00:00,126.36000061035156,127.8525161743164
2023-01-05 00:00:00,125.0199966430664,127.2098159790039
2023-01-06 00:00:00,129.6199951171875,126.45426177978516
2023-01-09 00:00:00,130.14999389648438,126.6459732055664
2023-01-10 00:00:00,130.72999572753906,126.86375427246094
2023-01-11 00:00:00,133.49000549316406,127.13304901123047
2023-01-12 00:00:00,133.41000366210938,127.81855773925781
2023-01-13 00:00:00,134.75999450683594,128.33505249023438
2023-01-17 00:00:00,135.94000244140625,128.97659301757812
2023-01-18 00:00:00,135.2100067138672,129.68019104003906
2023-01-19 00:00:00,135.27000427246094,130.1056671142578
2023-01-20 00:00:00,137.8699951171875,130.45545959472656
2023-01-23 00:00:00,141.11000061035156,131.17556762695312
2023-01-24 00:00:00,142.52999877929688,132.28529357910156
2023-01-25 00:00:00,141.86000061035156,133.39093017578125
2023-01-26 00:00:00,143.9600067138672,134.14813232421875
2023-01-27 00:00:00,145.92999267578125,135.1114959716797
2023-01-30 00:00:00,143.0,136.19839477539062
2023-01-31 00:00:00,144.2899932861328,136.552001953125
2023-02-01 00:00:00,145.42999267578125,137.0692138671875
2023-02-02 00:00:00,150.82000732421875,137.66476440429688
2023-02-03 00:00:00,154.5,139.03997802734375
2023-02-06 00:00:00,151.72999572753906,140.71615600585938
2023-02-07 00:00:00,154.64999389648438,141.55702209472656
2023-02-08 00:00:00,151.9199981689453,142.73275756835938
2023-02-09 00:00:00,150.8699951171875,143.18865966796875
2023-02-10 00:00:00,151.00999450683594,143.391845703125
2023-02-13 00:00:00,153.85000610351562,143.58351135253906
2023-02-14 00:00:00,153.1999969482422,144.20811462402344
2023-02-15 00:00:00,155.3300018310547,144.5751495361328
2023-02-16 00:00:00,153.7100067138672,145.22679138183594
2023-02-17 00:00:00,152.5500030517578,145.46075439453125
2023-02-21 00:00:00,148.47999572753906,145.46681213378906
2023-02-22 00:00:00,148.91000366210938,144.80421447753906
2023-02-23 00:00:00,149.39999389648438,144.38198852539062
2023-02-24 00:00:00,146.7100067138672,144.12759399414062
2023-02-27 00:00:00,147.9199981689453,143.47430419921875
2023-02-28 00:00:00,147.41000366210938,143.18087768554688
2023-03-01 00:00:00,145.30999755859375,142.8573760986328
2023-03-02 00:00:00,145.91000366210938,142.25515747070312
2023-03-03 00:00:00,151.02999877929688,141.89598083496094
2023-03-06 00:00:00,153.8300018310547,142.4668426513672
2023-03-07 00:00:00,151.60000610351562,143.3531036376953
2023-03-08 00:00:00,152.8699951171875,143.66485595703125
2023-03-09 00:00:00,150.58999633789062,144.14166259765625
2023-03-10 00:00:00,148.5,144.1302490234375
2023-03-13 00:00:00,150.47000122070312,143.78614807128906
2023-03-14 00:00:00,152.58999633789062,143.8551788330078
2023-03-15 00:00:00,152.99000549316406,144.24673461914062
2023-03-16 00:00:00,155.85000610351562,144.6062469482422
2023-03-17 00:00:00,155.0,145.36355590820312
2023-03-20 00:00:00,157.39999389648438,145.8009796142578
2023-03-21 00:00:00,159.27999877929688,146.55101013183594
2023-03-22 00:00:00,157.8300018310547,147.43740844726562
2023-03-23 00:00:00,158.92999267578125,147.8826141357422
2023-03-24 00:00:00,160.25,148.426025390625
2023-03-27 00:00:00,158.27999877929688,149.06378173828125
2023-03-28 00:00:00,157.64999389648438,149.23062133789062
2023-03-29 00:00:00,160.77000427246094,149.27243041992188
2023-03-30 00:00:00,162.36000061035156,149.82376098632812
2023-03-31 00:00:00,164.89999389648438,150.49554443359375
2023-04-03 00:00:00,166.1699981689453,151.42901611328125
2023-04-04 00:00:00,165.6300048828125,152.3534393310547
2023-04-05 00:00:00,163.75999450683594,152.98414611816406
2023-04-06 00:00:00,164.66000366210938,153.1805877685547
2023-04-10 00:00:00,162.02999877929688,153.49745178222656
2023-04-11 00:00:00,160.8000030517578,153.31028747558594
2023-04-12 00:00:00,160.10000610351562,152.98182678222656
2023-04-13 00:00:00,165.55999755859375,152.6184539794922
2023-04-14 00:00:00,165.2100067138672,153.2294158935547
2023-04-17 00:00:00,165.22999572753906,153.61074829101562
2023-04-18 00:00:00,166.47000122070312,153.9183807373047
2023-04-19 00:00:00,167.6300048828125,154.36590576171875
2023-04-20 00:00:00,166.64999389648438,154.8986053466797
2023-04-21 00:00:00,165.02000427246094,155.15003967285156
2023-04-24 00:00:00,165.3300018310547,155.0919952392578
